1,1577469829,H,7201,9401_N,9401_5,9401_50,9401_95,9402_N,9402_5,9402_50,9402_95,9403_N,9403_5,9403_50,9403_95,9404_N,9404_5,9404_50,9404_95,9405_N,9405_5,9405_50,9405_95,9406_N,9406_5,9406_50,9406_95,9407_N,9407_5,9407_50,9407_95,9408_N,9408_5,9408_50,9408_95,9409_N,9409_5,9409_50,9409_95,9410_N,9410_5,9410_50,9410_95,9411_N,9411_5,9411_50,9411_95,9412_N,9412_5,9412_50,9412_95,9413_N,9413_5,9413_50,9413_95,9414_N,9414_5,9414_50,9414_95,9415_N,9415_5,9415_50,9415_95,9416_N,9416_5,9416_50,9416_95,9417_N,9417_5,9417_50,9417_95,9418_N,9418_5,9418_50,9418_95,9419_N,9419_5,9419_50,9419_95,47899
309,1577542731,M,7201,1200,19,27,45,1200,31,31,32,1200,45,46,46,1200,19,19,20,1200,10,10,10,1200,201,210,215,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,02314
310,1577542903,E,6022,1482,0,0,0,8518,1200,04006
311,1577543031,M,7201,1200,19,32,45,1200,31,31,32,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,209,215,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,61430
312,1577543331,M,7201,1200,19,31,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,204,210,216,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,17711
313,1577543631,M,7201,1200,19,32,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,210,216,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,43924
314,1577543931,M,7201,1200,19,32,45,1200,31,31,31,1200,45,46,46,1200,19,19,20,1200,10,10,10,1200,204,210,215,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,47099
315,1577544231,M,7201,1200,19,32,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,205,210,216,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,24237
316,1577544531,M,7201,1200,19,37,45,1200,31,31,32,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,209,216,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,56036
317,1577544831,M,7201,1200,19,37,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,202,210,216,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,06465
318,1577545131,M,7201,1200,19,37,45,1200,31,31,32,1200,45,46,46,1200,19,19,20,1200,10,10,10,1200,202,210,216,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,05185
319,1577545431,M,7201,1200,19,37,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,209,215,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,44572
320,1577545731,M,7201,1200,19,37,45,1200,31,31,32,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,202,210,217,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,38234
321,1577546031,M,7201,1200,19,41,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,210,215,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,22269
322,1577546331,M,7201,1200,19,41,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,210,216,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,13087
323,1577546503,E,6022,1483,0,0,0,8517,1200,32594
324,1577546631,M,7201,1200,19,41,45,1200,31,31,32,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,210,215,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,09175
325,1577546932,M,7201,1200,19,41,45,1200,31,31,32,1200,45,46,46,1200,19,19,20,1200,10,10,10,1200,202,209,216,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,14036
326,1577547232,M,7201,1200,19,31,45,1200,31,31,32,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,210,216,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,42740
327,1577547532,M,7201,1200,19,32,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,210,215,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,17169
328,1577547832,M,7201,1200,19,31,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,204,210,216,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,20176
329,1577548132,M,7201,1200,19,32,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,204,210,214,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,43819
330,1577548432,M,7201,1200,19,27,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,210,216,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,55167
331,1577548732,M,7201,1200,19,26,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,210,216,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,40711
332,1577549032,M,7201,1200,19,26,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,210,214,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,08048
333,1577549332,M,7201,1200,19,26,45,1200,31,31,32,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,209,217,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,18259
334,1577549632,M,7201,1200,19,26,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,210,215,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,25495
335,1577549932,M,7201,1200,19,26,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,204,210,217,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,06878
336,1577550104,E,6022,1484,0,0,0,8516,1200,16637
337,1577550232,M,7201,1200,19,32,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,209,215,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,41524
338,1577550532,M,7201,1200,19,32,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,210,215,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,28047
339,1577550832,M,7201,1200,19,32,45,1200,31,31,32,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,202,209,216,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,32902
340,1577551132,M,7201,1200,19,32,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,210,216,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,26442
341,1577551432,M,7201,1200,19,31,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,210,215,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,28012
342,1577551732,M,7201,1200,19,37,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,210,215,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,01240
343,1577552032,M,7201,1200,19,37,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,204,210,215,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,28685
344,1577552332,M,7201,1200,19,37,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,210,214,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,62252
345,1577552632,M,7201,1200,19,37,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,210,217,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,59511
346,1577552932,M,7201,1200,19,37,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,202,210,215,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,23730
347,1577553232,M,7201,1200,19,42,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,204,210,215,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,61994
348,1577553532,M,7201,1200,19,42,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,210,217,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,37633
349,1577553704,E,6022,1485,0,0,0,8515,1200,54435
350,1577553832,M,7201,1200,19,41,45,1200,31,31,31,1200,45,46,46,1200,19,19,20,1200,10,10,10,1200,204,210,215,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,07102
351,1577554132,M,7201,1200,19,41,45,1200,31,31,32,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,209,217,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,26280
352,1577554432,M,7201,1200,19,32,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,204,210,216,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,24269
353,1577554432,H,7201,9401_N,9401_5,9401_50,9401_95,9402_N,9402_5,9402_50,9402_95,9403_N,9403_5,9403_50,9403_95,9404_N,9404_5,9404_50,9404_95,9405_N,9405_5,9405_50,9405_95,9406_N,9406_5,9406_50,9406_95,9407_N,9407_5,9407_50,9407_95,9408_N,9408_5,9408_50,9408_95,9409_N,9409_5,9409_50,9409_95,9410_N,9410_5,9410_50,9410_95,9411_N,9411_5,9411_50,9411_95,9412_N,9412_5,9412_50,9412_95,9413_N,9413_5,9413_50,9413_95,9414_N,9414_5,9414_50,9414_95,9415_N,9415_5,9415_50,9415_95,9416_N,9416_5,9416_50,9416_95,9417_N,9417_5,9417_50,9417_95,9418_N,9418_5,9418_50,9418_95,9419_N,9419_5,9419_50,9419_95,36722
354,1577554732,M,7201,1200,19,32,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,210,216,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,39970
355,1577555032,M,7201,1200,19,32,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,204,210,216,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,61105
356,1577555332,M,7201,1200,19,32,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,210,216,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,47738
357,1577555632,M,7201,1200,19,31,45,1200,31,31,32,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,202,210,216,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,01274
358,1577555932,M,7201,1200,19,26,45,1200,31,31,31,1200,45,46,46,1200,19,19,20,1200,10,10,10,1200,204,210,217,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,42153
359,1577556232,M,7201,1200,19,26,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,204,210,217,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,37984
360,1577556532,M,7201,1200,19,26,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,205,210,216,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,39216
361,1577556832,M,7201,1200,19,26,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,210,216,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,20839
362,1577557132,M,7201,1200,19,26,45,1200,31,31,32,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,204,210,216,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,09570
363,1577557304,E,6022,1486,0,0,0,8514,1200,25976
364,1577557432,M,7201,1200,19,26,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,204,210,216,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,06918
365,1577557732,M,7201,1200,19,32,45,1200,31,31,31,1200,45,46,46,1200,19,19,20,1200,10,10,10,1200,205,211,216,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,15296
366,1577558032,M,7201,1200,19,32,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,204,210,216,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,07547
367,1577558332,M,7201,1200,19,32,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,204,210,216,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,43575
368,1577558632,M,7201,1200,19,32,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,210,217,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,27590
369,1577558932,M,7201,1200,19,32,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,205,211,217,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,59743
370,1577559232,M,7201,1200,19,37,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,204,210,217,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,50092
371,1577559532,M,7201,1200,19,37,45,1200,31,31,32,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,204,209,216,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,21397
372,1577559832,M,7201,1200,19,37,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,210,216,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,34824
373,1577560132,M,7201,1200,19,37,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,210,217,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,27981
374,1577560432,M,7201,1200,19,37,45,1200,31,31,32,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,204,210,217,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,59161
375,1577560732,M,7201,1200,19,41,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,210,216,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,59264
376,1577560904,E,6022,1487,0,0,0,8513,1200,19515
377,1577561032,M,7201,1200,19,41,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,209,216,1200,62,63,63,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,43235
378,1577561332,M,7201,1200,19,41,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,204,210,217,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,40555
379,1577561632,M,7201,1200,19,41,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,204,210,217,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,43932
380,1577561932,M,7201,1200,19,32,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,204,210,217,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,21985
381,1577562232,M,7201,1200,19,32,45,1200,31,31,31,1200,45,46,46,1200,19,19,20,1200,10,10,10,1200,204,210,217,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,25896
382,1577562532,M,7201,1200,19,31,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,204,210,216,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,17111
383,1577562832,M,7201,1200,19,31,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,204,211,217,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,16505
384,1577563132,M,7201,1200,19,26,45,1200,31,31,31,1200,46,46,46,1200,19,19,20,1200,10,10,10,1200,203,210,217,1200,62,63,64,1200,30,30,30,1200,103,104,104,1200,0,0,0,1200,21,21,21,0,NA,NA,NA,1200,78,78,78,1200,99,99,99,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,100,100,100,1200,0,0,0,36458
